customer_id,age,tenure_months,account_type,monthly_balance_eur,num_products,monthly_transaction_count,monthly_transaction_amount_eur,has_direct_debits,direct_debit_count,uses_digital_bank_secondary,was_kbc_ulster_customer,months_since_switching,experienced_switching_difficulty,branch_visits_monthly,customer_service_calls_6months,has_complaint_history,credit_score_band,has_mortgage,has_savings_goal,churn
IRLBANK_02064,49,118,Current Account,7508.88,1,82,2988.38,True,1,True,False,0,False,1,0,False,Medium,False,False,1
IRLBANK_02065,52,3,Current Account,1887.28,2,191,6815.41,True,8,False,False,0,False,0,1,False,Medium,False,False,1
IRLBANK_02066,31,133,Current Account,18464.02,1,113,4076.8,True,2,True,False,0,False,2,1,False,Medium,False,False,1
IRLBANK_02067,32,50,Current + Savings,725.24,2,94,3409.71,True,7,True,False,0,False,1,0,False,Medium,False,False,0
IRLBANK_02068,57,51,Current Account,3734.96,1,166,5937.65,False,0,False,False,0,False,0,1,False,Medium,False,False,1
IRLBANK_02069,46,127,Current + Savings,794.44,3,166,5937.65,True,10,False,True,17,False,1,2,False,Medium,False,False,0
IRLBANK_02070,42,31,Current Account,19438.34,1,77,2812.83,True,7,False,True,33,True,0,1,False,Medium,False,True,1
IRLBANK_02071,41,10,Current + Savings,288.2,2,76,2777.72,True,7,True,False,0,False,0,0,False,Low,False,False,0
IRLBANK_02072,54,174,Current Account,4437.73,1,103,3725.7,True,5,False,True,29,False,0,0,False,Medium,False,False,0
IRLBANK_02073,36,22,Current + Savings,15831.19,3,82,2988.38,True,6,True,False,0,False,3,1,False,Medium,False,True,0
IRLBANK_02074,38,68,Current + Savings,2316.22,3,148,5305.67,False,0,False,False,0,False,1,2,False,Low,False,False,0
IRLBANK_02075,33,7,Current + Savings,887.56,2,111,4006.58,True,11,False,False,0,False,3,2,False,High,False,True,0
IRLBANK_02076,33,131,Current Account,1086.6,1,166,5937.65,True,12,True,False,0,False,0,3,False,Medium,False,True,0
IRLBANK_02077,40,18,Current Account,4152.68,1,61,2251.07,False,0,True,False,0,False,1,2,False,Medium,False,True,1
IRLBANK_02078,68,108,Current Account,4477.07,1,102,3690.59,True,8,True,False,0,False,3,2,False,Medium,False,False,1
IRLBANK_02079,45,118,Current + Savings,10128.97,3,110,3971.47,True,4,False,False,0,False,0,1,False,Low,False,True,0
IRLBANK_02080,48,166,Current Account,2173.72,1,94,3409.71,True,3,False,False,0,False,4,2,False,High,False,True,0
IRLBANK_02081,32,56,Current + Savings,9680.99,2,18,741.32,True,13,True,False,0,False,0,1,False,High,False,False,0
IRLBANK_02082,47,70,Current Account,50000.0,1,38,1443.53,True,12,True,False,0,False,0,1,False,Low,False,False,0
IRLBANK_02083,43,60,Current Account,15975.57,1,64,2356.4,True,2,True,False,0,False,1,0,False,High,False,False,1
IRLBANK_02084,38,174,Current + Savings,8075.46,3,102,3690.59,True,4,False,False,0,False,0,1,False,High,False,False,0
IRLBANK_02085,53,52,Savings Account,22495.63,1,10,460.44,False,0,False,False,0,False,0,0,False,Low,False,False,1
IRLBANK_02086,56,15,Current Account,37781.88,1,174,6218.54,True,1,False,False,0,False,3,0,False,High,False,True,1
IRLBANK_02087,38,92,Current + Savings,6756.86,2,73,2672.39,True,4,True,False,0,False,1,2,False,Medium,False,True,0
IRLBANK_02088,47,63,Current + Savings,2557.57,2,26,1022.2,True,4,False,False,0,False,0,1,False,Medium,False,False,0
IRLBANK_02089,56,14,Current Account,19719.26,2,120,4322.58,True,15,False,False,0,False,2,0,False,Medium,False,False,0
IRLBANK_02090,61,120,Current Account,14873.19,1,64,2356.4,True,9,False,False,0,False,1,1,False,Medium,False,False,0
IRLBANK_02091,47,121,Current + Savings,707.25,3,173,6183.43,True,10,False,False,0,False,2,1,False,Medium,False,False,0
IRLBANK_02092,53,106,Current + Mortgage,22037.95,5,71,2602.17,True,9,False,False,0,False,2,0,False,Low,True,True,0
IRLBANK_02093,47,56,Current Account,3648.43,1,40,1513.75,True,6,False,False,0,False,0,2,False,High,False,True,0
IRLBANK_02094,45,133,Current + Savings,3109.88,2,93,3374.6,False,0,True,False,0,False,0,0,False,Medium,False,True,0
IRLBANK_02095,37,70,Current + Mortgage,3363.85,4,139,4989.67,True,3,True,False,0,False,0,0,False,Medium,True,False,0
IRLBANK_02096,47,64,Current + Savings,3085.52,3,54,2005.29,False,0,True,False,0,False,2,4,False,Medium,False,True,0
IRLBANK_02097,39,117,Current Account,5805.78,2,72,2637.28,True,15,True,False,0,False,3,2,False,Medium,False,False,0
IRLBANK_02098,50,92,Current + Savings,6935.7,3,164,5867.43,True,10,False,False,0,False,0,3,False,Medium,False,False,0
IRLBANK_02099,33,175,Current Account,4435.93,1,135,4849.23,True,12,True,False,0,False,0,2,False,Medium,False,False,1
IRLBANK_02100,46,105,Savings Account,4256.11,2,18,741.32,False,0,True,False,0,False,0,1,False,Medium,False,True,0
IRLBANK_02101,35,155,Current Account,10694.36,2,97,3515.04,False,0,False,False,0,False,0,1,False,Medium,False,False,0
IRLBANK_02102,35,92,Current Account,24.26,2,51,1899.96,False,0,False,False,0,False,1,1,False,Medium,False,False,0
IRLBANK_02103,59,123,Current Account,23482.59,1,78,2847.94,False,0,True,False,0,False,2,2,False,Low,False,True,1
IRLBANK_02104,48,14,Current + Savings,10026.25,2,116,4182.14,False,0,False,False,0,False,4,2,False,Low,False,True,0
IRLBANK_02105,32,5,Current + Mortgage,9827.56,4,173,6183.43,True,9,False,False,0,False,0,0,False,Medium,True,False,0
IRLBANK_02106,46,156,Savings Account,4384.94,1,15,635.99,False,0,False,False,0,False,1,1,False,Low,False,False,0
IRLBANK_02107,48,78,Current Account,27001.16,2,161,5762.1,True,14,False,False,0,False,0,2,False,Low,False,True,0
IRLBANK_02108,46,175,Current + Savings,2.59,2,169,6042.99,False,0,False,False,0,False,0,2,False,Medium,False,False,0
IRLBANK_02109,53,177,Current + Savings,636.51,2,109,3936.36,True,6,False,False,0,False,1,2,False,Medium,False,True,0
IRLBANK_02110,44,104,Current + Savings,13039.75,3,40,1513.75,True,15,True,False,0,False,0,1,False,Medium,False,False,0
IRLBANK_02111,36,155,Current + Savings,10736.72,2,175,6253.65,False,0,True,False,0,False,1,3,False,Medium,False,False,0
IRLBANK_02112,34,23,Current + Mortgage,2532.55,4,138,4954.56,False,0,True,False,0,False,4,1,False,Medium,True,False,0
IRLBANK_02113,44,24,Current Account,7226.2,1,78,2847.94,True,9,True,True,16,False,0,0,False,Medium,False,False,1
IRLBANK_02114,50,20,Current Account,6075.2,1,163,5832.32,True,10,True,False,0,False,0,3,False,Medium,False,False,1
IRLBANK_02115,39,111,Current Account,5991.22,1,79,2883.05,True,14,True,False,0,False,2,0,False,High,False,False,1
IRLBANK_02116,37,2,Current + Savings,7242.04,2,142,5095.01,False,0,True,False,0,False,0,1,False,Medium,False,False,1
IRLBANK_02117,34,164,Current + Mortgage,40582.59,5,30,1162.64,True,9,True,False,0,False,3,5,True,Low,True,True,0
IRLBANK_02118,38,36,Current + Mortgage,34957.59,3,89,3234.16,False,0,False,True,24,True,1,1,False,High,True,False,0
IRLBANK_02119,41,101,Current + Mortgage,31998.84,4,44,1654.19,False,0,False,True,35,True,0,4,False,Medium,True,True,0
IRLBANK_02120,38,20,Current Account,6364.71,1,106,3831.03,True,15,False,False,0,False,0,1,False,Medium,False,False,1
IRLBANK_02121,29,69,Current + Savings,3062.91,2,152,5446.11,True,11,False,False,0,False,0,0,False,Medium,False,False,0
IRLBANK_02122,56,138,Savings Account,6569.85,2,17,706.21,False,0,False,False,0,False,1,1,False,Medium,False,True,0
IRLBANK_02123,57,114,Current + Mortgage,7797.47,3,43,1619.08,False,0,False,False,0,False,3,0,True,Medium,True,False,0
IRLBANK_02124,36,123,Current Account,2985.2,1,148,5305.67,True,13,True,False,0,False,0,0,False,Medium,False,True,0
IRLBANK_02125,44,157,Current Account,8014.26,2,192,6850.52,True,15,False,False,0,False,1,1,False,Medium,False,False,0
IRLBANK_02126,33,180,Current + Savings,7782.77,2,139,4989.67,True,4,True,False,0,False,1,2,False,High,False,False,0
IRLBANK_02127,36,108,Current + Savings,18703.33,2,122,4392.8,True,3,False,False,0,False,1,2,False,Medium,False,False,0
IRLBANK_02128,21,39,Current + Savings,2170.31,2,180,6429.2,True,1,True,False,0,False,1,1,False,Medium,False,False,0
IRLBANK_02129,37,149,Current Account,9568.3,1,25,987.09,True,5,False,False,0,False,0,2,False,Medium,False,False,0
IRLBANK_02130,47,86,Current + Mortgage,4793.78,4,47,1759.52,True,4,True,False,0,False,4,2,False,High,True,False,0
IRLBANK_02131,39,99,Current + Savings,1113.32,3,178,6358.98,True,3,True,True,21,True,0,0,False,Low,False,False,0
IRLBANK_02132,41,9,Current + Savings,3040.52,3,89,3234.16,True,15,False,False,0,False,1,3,False,Low,False,False,0
IRLBANK_02133,52,71,Current + Savings,471.86,3,71,2602.17,True,8,False,False,0,False,0,3,False,High,False,False,0
IRLBANK_02134,43,147,Current + Savings,3077.45,3,89,3234.16,True,10,False,False,0,False,0,2,False,Low,False,False,0
IRLBANK_02135,34,153,Savings Account,572.09,2,17,706.21,False,0,False,False,0,False,1,0,False,Medium,False,True,0
IRLBANK_02136,50,25,Current Account,20769.75,2,160,5726.99,True,7,True,False,0,False,2,1,False,High,False,True,0
IRLBANK_02137,37,9,Current + Savings,858.42,2,61,2251.07,True,12,False,False,0,False,0,1,False,Low,False,False,0
IRLBANK_02138,60,6,Current + Savings,13601.09,2,94,3409.71,True,2,False,False,0,False,3,2,False,Medium,False,True,0
IRLBANK_02139,39,17,Current Account,18926.45,1,89,3234.16,True,12,True,False,0,False,1,2,False,Low,False,False,1
IRLBANK_02140,30,13,Current Account,5043.94,1,40,1513.75,True,9,True,False,0,False,0,1,False,Medium,False,False,1
IRLBANK_02141,37,145,Current + Savings,443.48,2,196,6990.97,True,14,False,False,0,False,0,2,False,Medium,False,False,0
IRLBANK_02142,42,103,Current Account,7246.48,1,26,1022.2,True,8,True,False,0,False,4,0,False,High,False,False,0
IRLBANK_02143,55,82,Current Account,2140.61,1,53,1970.18,False,0,True,False,0,False,1,0,False,Medium,False,False,1
IRLBANK_02144,37,166,Current + Mortgage,1555.07,3,190,6780.3,True,11,False,False,0,False,3,1,True,Low,True,False,0
IRLBANK_02145,29,10,Current Account,6691.78,1,18,741.32,True,12,False,False,0,False,0,0,False,High,False,False,1
IRLBANK_02146,31,147,Current Account,3525.2,1,61,2251.07,True,10,False,False,0,False,0,2,False,Medium,False,True,0
IRLBANK_02147,28,21,Savings Account,10485.89,1,14,600.88,False,0,True,False,0,False,3,1,False,High,False,False,1
IRLBANK_02148,46,69,Current + Savings,7157.23,2,191,6815.41,True,4,False,True,17,True,0,1,False,High,False,False,0
IRLBANK_02149,38,157,Savings Account,14144.72,1,12,530.66,True,4,False,False,0,False,0,0,False,Low,False,True,0
IRLBANK_02150,48,107,Current + Mortgage,481.28,3,143,5130.12,False,0,True,False,0,False,1,3,False,Medium,True,True,0
IRLBANK_02151,51,62,Current + Savings,2142.19,3,170,6078.1,True,15,False,False,0,False,0,0,False,High,False,False,0
IRLBANK_02152,38,118,Savings Account,6695.95,1,6,319.99,False,0,False,False,0,False,0,1,False,Medium,False,False,1
IRLBANK_02153,54,137,Savings Account,16990.71,1,10,460.44,False,0,True,True,5,False,3,1,False,High,False,True,1
IRLBANK_02154,24,179,Current + Savings,13431.66,3,75,2742.61,True,7,True,False,0,False,2,1,False,High,False,False,0
IRLBANK_02155,47,164,Current Account,9103.77,2,81,2953.27,True,7,False,False,0,False,1,3,False,Low,False,True,0
IRLBANK_02156,53,129,Current + Mortgage,6827.88,3,94,3409.71,True,4,False,False,0,False,0,0,False,Medium,True,True,0
IRLBANK_02157,39,135,Current Account,7985.63,1,161,5762.1,False,0,False,False,0,False,1,0,False,Medium,False,False,1
IRLBANK_02158,36,44,Current + Savings,1922.4,4,158,5656.77,True,1,True,False,0,False,0,3,False,Medium,False,False,0
IRLBANK_02159,57,53,Current + Savings,7234.76,2,51,1899.96,False,0,False,False,0,False,1,3,False,Medium,False,False,0
IRLBANK_02160,32,31,Current + Savings,5445.98,2,166,5937.65,True,14,True,True,16,False,0,2,False,Medium,False,True,0
IRLBANK_02161,43,138,Current Account,3881.71,1,182,6499.42,True,14,False,False,0,False,3,0,False,Medium,False,False,0
IRLBANK_02162,34,137,Current + Savings,17494.83,2,152,5446.11,True,6,False,False,0,False,0,3,False,High,False,False,0
IRLBANK_02163,36,149,Current Account,14148.21,1,196,6990.97,True,6,True,True,9,False,0,1,False,Medium,False,False,1
IRLBANK_02164,32,37,Current + Savings,638.72,2,162,5797.21,True,3,True,False,0,False,1,1,False,Medium,False,False,0
IRLBANK_02165,58,119,Current + Savings,33996.45,2,158,5656.77,False,0,True,False,0,False,4,1,False,Medium,False,False,0
IRLBANK_02166,33,163,Current Account,2090.75,2,57,2110.62,True,14,True,True,34,True,0,2,False,High,False,True,0
IRLBANK_02167,35,120,Current + Savings,1940.03,3,190,6780.3,True,14,True,False,0,False,0,2,False,High,False,True,0
IRLBANK_02168,48,155,Current Account,23033.02,2,161,5762.1,True,5,False,False,0,False,0,1,False,Medium,False,True,0
IRLBANK_02169,41,22,Current Account,4707.45,1,169,6042.99,True,12,True,False,0,False,0,2,False,Low,False,True,1
IRLBANK_02170,36,172,Current + Savings,13093.02,2,156,5586.55,True,8,False,False,0,False,1,1,False,Medium,False,False,0
IRLBANK_02171,35,106,Current Account,2719.69,1,177,6323.87,False,0,False,True,17,False,1,2,False,Medium,False,False,0
IRLBANK_02172,43,66,Current + Mortgage,16519.33,3,16,671.1,True,4,False,False,0,False,0,3,False,Medium,True,False,0
IRLBANK_02173,35,53,Savings Account,14284.86,1,9,425.33,False,0,True,False,0,False,0,0,True,Medium,False,False,1
IRLBANK_02174,49,38,Current + Savings,5863.07,2,50,1864.85,True,9,True,False,0,False,2,3,False,Medium,False,False,0
IRLBANK_02175,48,30,Current + Mortgage,9767.76,3,184,6569.64,True,10,False,True,34,True,2,4,False,Medium,True,True,0
IRLBANK_02176,44,128,Savings Account,26600.15,1,19,776.43,False,0,True,False,0,False,2,5,False,Medium,False,False,1
IRLBANK_02177,44,50,Savings Account,4812.5,2,8,390.22,False,0,True,False,0,False,0,2,False,Medium,False,False,1
IRLBANK_02178,38,30,Current Account,5452.99,1,40,1513.75,False,0,True,False,0,False,0,2,False,Low,False,False,1
IRLBANK_02179,41,45,Current + Mortgage,10264.24,4,131,4708.79,False,0,False,False,0,False,1,1,False,Medium,True,False,0
IRLBANK_02180,39,6,Current + Savings,3907.64,3,54,2005.29,True,5,False,False,0,False,0,0,False,High,False,True,0
IRLBANK_02181,20,53,Current Account,26000.81,1,54,2005.29,True,5,True,False,0,False,1,2,False,Low,False,True,1
IRLBANK_02182,33,166,Current Account,330.21,2,24,951.98,True,13,True,True,7,True,0,1,False,Medium,False,False,1
IRLBANK_02183,43,70,Current + Mortgage,4131.77,5,62,2286.18,False,0,True,False,0,False,0,2,False,Medium,True,False,0
IRLBANK_02184,41,61,Current + Savings,10009.94,2,200,7131.41,True,7,False,False,0,False,0,2,False,High,False,False,0
IRLBANK_02185,62,165,Current + Savings,4488.26,4,134,4814.12,True,1,False,False,0,False,3,2,False,Medium,False,False,0
IRLBANK_02186,34,93,Current + Savings,2400.72,3,42,1583.97,True,13,True,False,0,False,2,1,False,Medium,False,False,0
IRLBANK_02187,31,148,Current + Savings,4268.04,2,36,1373.31,True,6,True,False,0,False,1,5,False,Medium,False,False,0
IRLBANK_02188,39,166,Current + Mortgage,17063.87,5,182,6499.42,True,2,True,False,0,False,0,1,False,High,True,False,0
IRLBANK_02189,48,125,Current + Savings,6335.03,2,116,4182.14,True,3,False,False,0,False,0,0,False,Medium,False,False,0
IRLBANK_02190,38,165,Current + Mortgage,3265.07,5,105,3795.92,True,13,True,False,0,False,3,1,False,Medium,True,False,0
IRLBANK_02191,28,145,Current + Savings,8906.31,3,171,6113.21,True,14,True,False,0,False,2,2,False,Medium,False,True,0
IRLBANK_02192,33,119,Current Account,7570.81,1,96,3479.93,True,8,True,False,0,False,1,2,False,Medium,False,True,0
IRLBANK_02193,54,171,Current Account,6575.97,1,28,1092.42,True,4,False,False,0,False,0,1,False,Medium,False,True,0
IRLBANK_02194,44,1,Current + Mortgage,3969.56,4,67,2461.73,True,7,False,False,0,False,1,1,False,High,True,False,0
IRLBANK_02195,40,89,Current Account,599.52,2,146,5235.45,True,10,True,False,0,False,0,1,False,Medium,False,False,0
IRLBANK_02196,39,176,Current + Savings,7756.09,3,63,2321.29,True,10,False,False,0,False,1,0,False,Medium,False,False,0
IRLBANK_02197,43,48,Current + Savings,4354.9,3,171,6113.21,True,5,True,True,27,True,1,0,False,Medium,False,False,0
IRLBANK_02198,33,166,Savings Account,4479.62,2,7,355.11,False,0,False,False,0,False,1,3,False,Medium,False,False,0
IRLBANK_02199,44,3,Savings Account,2133.42,1,7,355.11,False,0,True,False,0,False,1,0,False,Medium,False,True,1
IRLBANK_02200,25,74,Current Account,2295.27,2,37,1408.42,True,12,False,False,0,False,4,2,False,Medium,False,False,0
IRLBANK_02201,33,83,Current Account,12389.05,1,96,3479.93,True,2,False,False,0,False,3,1,False,High,False,True,0
IRLBANK_02202,56,148,Current + Savings,5221.65,2,103,3725.7,True,1,False,False,0,False,2,1,False,Low,False,False,0
IRLBANK_02203,32,110,Current Account,925.96,1,180,6429.2,True,5,True,False,0,False,3,1,False,Low,False,True,0
IRLBANK_02204,20,127,Current + Mortgage,375.48,4,26,1022.2,True,4,True,False,0,False,1,2,False,Medium,True,True,0
IRLBANK_02205,24,155,Current Account,2036.2,2,126,4533.24,False,0,False,False,0,False,2,0,False,High,False,False,0
IRLBANK_02206,27,46,Current + Savings,5346.73,2,200,7131.41,True,6,False,False,0,False,2,1,False,High,False,False,0
IRLBANK_02207,45,66,Current Account,7682.99,1,157,5621.66,False,0,False,False,0,False,3,1,False,Medium,False,True,0
IRLBANK_02208,51,67,Current + Savings,1240.88,2,147,5270.56,True,3,False,False,0,False,0,0,False,High,False,False,0
IRLBANK_02209,25,158,Current Account,4551.3,2,113,4076.8,True,2,True,False,0,False,1,3,False,Medium,False,True,0
IRLBANK_02210,56,125,Current Account,602.55,1,55,2040.4,False,0,True,True,22,False,6,3,False,High,False,True,1
IRLBANK_02211,44,109,Current + Savings,307.65,2,146,5235.45,True,3,False,False,0,False,0,2,False,Medium,False,False,0
IRLBANK_02212,40,97,Current + Mortgage,15922.54,3,164,5867.43,True,4,True,False,0,False,3,1,False,Medium,True,False,0
IRLBANK_02213,30,77,Current Account,8591.38,1,183,6534.53,True,6,False,False,0,False,3,2,False,Medium,False,False,0
IRLBANK_02214,46,140,Current Account,12152.9,1,30,1162.64,True,9,True,False,0,False,1,2,False,Medium,False,False,0
IRLBANK_02215,52,61,Current + Savings,1605.94,3,159,5691.88,True,12,False,False,0,False,1,1,False,Medium,False,False,0
IRLBANK_02216,55,91,Current + Mortgage,3110.72,3,179,6394.09,True,11,False,False,0,False,0,2,False,High,True,False,0
IRLBANK_02217,38,74,Current Account,4692.89,2,109,3936.36,True,12,True,False,0,False,0,0,False,High,False,False,0
IRLBANK_02218,53,126,Current Account,8584.36,1,103,3725.7,True,12,False,False,0,False,0,1,False,Medium,False,False,0
IRLBANK_02219,32,92,Current Account,6123.06,1,164,5867.43,True,2,True,False,0,False,0,1,False,Medium,False,True,0
IRLBANK_02220,38,119,Current Account,6414.01,2,95,3444.82,True,6,True,False,0,False,0,2,False,High,False,False,0
IRLBANK_02221,47,13,Current Account,1365.76,1,194,6920.74,True,12,False,False,0,False,1,1,False,High,False,False,0
IRLBANK_02222,55,153,Savings Account,5151.61,1,7,355.11,False,0,False,False,0,False,0,0,False,Medium,False,False,1
IRLBANK_02223,34,172,Savings Account,13889.01,1,14,600.88,False,0,False,False,0,False,0,3,False,Low,False,True,0
IRLBANK_02224,30,127,Current + Savings,5698.0,3,71,2602.17,True,9,True,False,0,False,0,0,False,Medium,False,True,0
IRLBANK_02225,49,32,Current Account,1782.57,1,32,1232.86,True,2,False,False,0,False,0,3,False,Medium,False,False,1
IRLBANK_02226,50,156,Current + Savings,4267.26,3,151,5411.0,True,1,True,False,0,False,1,2,False,High,False,True,0
IRLBANK_02227,47,14,Current Account,11245.73,1,111,4006.58,True,11,False,False,0,False,0,2,False,High,False,True,0
IRLBANK_02228,26,144,Current Account,1160.14,1,121,4357.69,True,14,True,False,0,False,1,2,False,Medium,False,True,1
IRLBANK_02229,63,96,Savings Account,6948.84,2,18,741.32,False,0,False,False,0,False,5,1,False,Medium,False,True,0
IRLBANK_02230,42,32,Current Account,26891.52,2,112,4041.69,True,12,False,False,0,False,1,1,False,Low,False,True,0
IRLBANK_02231,45,57,Current + Savings,3828.18,3,62,2286.18,False,0,False,False,0,False,1,0,False,Medium,False,False,0
IRLBANK_02232,55,176,Current Account,356.98,2,116,4182.14,True,14,True,False,0,False,0,1,False,High,False,False,0
IRLBANK_02233,56,33,Current + Savings,8021.41,2,135,4849.23,True,13,False,True,36,True,3,0,False,High,False,False,1
IRLBANK_02234,58,73,Current + Savings,385.99,3,48,1794.63,True,8,False,False,0,False,3,0,False,Medium,False,False,0
IRLBANK_02235,34,148,Current + Savings,1701.64,2,25,987.09,True,4,False,True,9,True,1,0,True,High,False,True,1
IRLBANK_02236,58,102,Current + Savings,396.86,2,21,846.65,True,13,True,False,0,False,4,1,True,Medium,False,False,1
IRLBANK_02237,45,63,Current Account,1496.91,1,136,4884.34,True,2,False,False,0,False,1,0,False,Medium,False,True,0
IRLBANK_02238,37,42,Current Account,15444.43,2,191,6815.41,True,11,False,False,0,False,2,1,False,Medium,False,True,0
IRLBANK_02239,38,32,Current Account,10619.72,2,178,6358.98,True,8,True,False,0,False,1,1,False,Medium,False,False,0
IRLBANK_02240,45,77,Savings Account,3346.61,1,8,390.22,True,5,False,False,0,False,1,2,False,Medium,False,True,0
IRLBANK_02241,42,113,Savings Account,18194.92,1,10,460.44,False,0,False,False,0,False,0,2,False,Medium,False,False,0
IRLBANK_02242,49,3,Current + Savings,8753.35,2,199,7096.3,True,8,True,False,0,False,1,2,False,High,False,True,1
IRLBANK_02243,43,107,Current Account,4749.99,1,66,2426.62,True,4,False,False,0,False,0,1,False,High,False,True,0
IRLBANK_02244,35,145,Current + Mortgage,566.24,4,45,1689.3,True,15,True,False,0,False,0,1,False,Medium,True,False,0
IRLBANK_02245,56,35,Current Account,10496.07,1,65,2391.51,False,0,False,False,0,False,5,1,True,Medium,False,False,1
IRLBANK_02246,61,151,Current Account,3766.77,1,175,6253.65,True,4,False,False,0,False,1,2,False,Medium,False,False,0
IRLBANK_02247,40,9,Current + Mortgage,2885.8,5,24,951.98,False,0,False,False,0,False,1,2,False,Low,True,True,0
IRLBANK_02248,45,127,Current Account,2720.49,1,71,2602.17,True,15,False,True,6,True,0,0,False,Medium,False,False,1
IRLBANK_02249,48,2,Current + Mortgage,61.91,5,152,5446.11,True,12,True,False,0,False,0,7,False,Low,True,False,0
IRLBANK_02250,52,103,Current Account,10858.4,1,83,3023.49,False,0,False,False,0,False,1,1,False,Medium,False,False,0
IRLBANK_02251,67,87,Current Account,1256.13,1,114,4111.91,True,11,False,False,0,False,0,2,True,Low,False,False,1
IRLBANK_02252,45,78,Current Account,5882.51,1,49,1829.74,True,13,False,True,18,False,1,1,False,Medium,False,False,0
IRLBANK_02253,25,20,Savings Account,129.7,1,9,425.33,False,0,True,True,35,True,1,0,False,Medium,False,True,1
IRLBANK_02254,56,85,Current + Savings,7908.38,4,76,2777.72,True,5,False,False,0,False,6,1,False,High,False,False,0
IRLBANK_02255,30,20,Current Account,3689.84,1,41,1548.86,True,11,False,True,26,True,1,1,False,Low,False,False,1
IRLBANK_02256,42,39,Current Account,7970.2,1,120,4322.58,True,1,False,False,0,False,2,1,False,High,False,False,0
IRLBANK_02257,39,39,Current Account,753.56,1,66,2426.62,True,10,False,False,0,False,0,4,False,High,False,False,0
IRLBANK_02258,36,81,Current Account,2477.61,1,29,1127.53,True,3,True,False,0,False,0,1,False,High,False,False,1
IRLBANK_02259,35,94,Current + Mortgage,935.03,3,73,2672.39,True,8,False,False,0,False,3,1,False,High,True,False,0
IRLBANK_02260,44,158,Savings Account,8309.27,1,9,425.33,False,0,False,False,0,False,1,0,False,High,False,False,0
IRLBANK_02261,61,26,Current + Savings,919.28,2,181,6464.31,True,4,False,False,0,False,4,5,False,Medium,False,False,0
IRLBANK_02262,51,94,Current Account,7679.9,2,70,2567.06,True,14,True,True,5,False,1,1,False,Medium,False,False,0
IRLBANK_02263,29,11,Current Account,1157.34,1,49,1829.74,False,0,True,False,0,False,4,3,False,Medium,False,False,1
IRLBANK_02264,39,168,Current + Savings,22967.56,4,31,1197.75,True,1,False,False,0,False,1,0,True,Medium,False,True,0
IRLBANK_02265,40,126,Current + Savings,4308.05,2,88,3199.05,False,0,True,False,0,False,1,1,False,Medium,False,False,0
IRLBANK_02266,28,112,Current + Mortgage,1082.8,3,191,6815.41,True,6,False,False,0,False,3,2,False,Medium,True,False,0
IRLBANK_02267,33,105,Current + Savings,341.68,2,94,3409.71,True,15,False,False,0,False,0,2,False,Medium,False,False,0
IRLBANK_02268,62,56,Current Account,3196.93,2,40,1513.75,True,6,False,False,0,False,5,1,False,High,False,True,0
IRLBANK_02269,64,19,Current Account,17759.67,1,67,2461.73,True,13,False,False,0,False,0,0,False,High,False,False,1
IRLBANK_02270,39,72,Current + Savings,1242.15,2,141,5059.89,True,2,False,False,0,False,0,1,False,High,False,True,0
IRLBANK_02271,38,122,Current Account,12516.94,1,86,3128.82,True,8,False,True,33,False,0,0,False,Medium,False,False,0
IRLBANK_02272,45,133,Current + Savings,4321.65,2,116,4182.14,True,4,False,False,0,False,0,1,False,High,False,False,0
IRLBANK_02273,39,52,Current + Savings,12993.48,2,89,3234.16,False,0,False,False,0,False,0,1,False,High,False,True,0
IRLBANK_02274,39,87,Current + Mortgage,16590.31,5,148,5305.67,True,12,False,False,0,False,4,3,False,High,True,False,0
IRLBANK_02275,42,167,Current + Savings,49018.49,2,162,5797.21,True,12,False,False,0,False,0,2,False,Medium,False,False,0
IRLBANK_02276,37,102,Current + Savings,565.07,3,96,3479.93,True,8,False,False,0,False,0,3,False,Medium,False,True,0
IRLBANK_02277,36,65,Current Account,12728.91,1,38,1443.53,True,8,False,False,0,False,0,1,False,Medium,False,True,0
IRLBANK_02278,46,39,Current + Savings,577.89,2,196,6990.97,True,3,True,False,0,False,1,1,False,Medium,False,False,0
IRLBANK_02279,31,151,Current Account,3024.27,1,154,5516.33,False,0,True,False,0,False,0,0,False,Medium,False,False,1
IRLBANK_02280,26,87,Current + Savings,8312.92,3,82,2988.38,False,0,True,False,0,False,1,0,False,High,False,False,0
IRLBANK_02281,51,5,Current + Savings,4743.35,2,77,2812.83,True,14,True,False,0,False,0,3,False,Medium,False,False,1
IRLBANK_02282,45,34,Current + Savings,6664.0,2,51,1899.96,True,5,True,False,0,False,1,2,False,Medium,False,False,0
IRLBANK_02283,28,107,Current + Savings,27096.49,2,161,5762.1,True,8,False,False,0,False,1,3,False,Medium,False,True,0
IRLBANK_02284,49,81,Current + Savings,13658.91,2,33,1267.97,False,0,False,True,18,True,0,0,False,Medium,False,False,0
IRLBANK_02285,57,87,Current Account,3616.3,1,186,6639.86,True,1,False,False,0,False,2,3,False,Medium,False,False,0
IRLBANK_02286,23,139,Current + Mortgage,7329.22,3,58,2145.73,True,10,False,False,0,False,0,0,False,High,True,False,0
IRLBANK_02287,42,61,Current Account,397.58,1,18,741.32,True,4,False,False,0,False,4,1,False,Low,False,False,0
IRLBANK_02288,32,54,Current + Savings,4824.96,2,187,6674.97,True,3,True,True,4,False,1,1,False,Medium,False,False,1
